#timestamp tx ty tz qx qy qz qw
1403715348.367142916 0.557832000 -0.143016000 1.658432000 -0.818210000 -0.000332000 -0.571502000 0.062639000
1403715348.372143269 0.558448000 -0.141399000 1.658437000 -0.818340000 -0.001480000 -0.571266000 0.063083000
1403715348.377142906 0.559060000 -0.139802000 1.658432000 -0.818475000 -0.002610000 -0.571023000 0.063508000
1403715348.382143021 0.559660000 -0.138233000 1.658409000 -0.818623000 -0.003692000 -0.570762000 0.063897000
1403715348.387142897 0.560258000 -0.136689000 1.658367000 -0.818782000 -0.004777000 -0.570489000 0.064238000
1403715348.392143250 0.560870000 -0.135164000 1.658318000 -0.818899000 -0.005815000 -0.570267000 0.064640000
1403715348.397142887 0.561491000 -0.133648000 1.658259000 -0.819007000 -0.006801000 -0.570052000 0.065084000
1403715348.402143002 0.562157000 -0.132081000 1.658157000 -0.819179000 -0.007770000 -0.569726000 0.065556000
1403715348.407143354 0.562782000 -0.130575000 1.658037000 -0.819252000 -0.008670000 -0.569541000 0.066148000
1403715348.412143230 0.563395000 -0.129091000 1.657886000 -0.819307000 -0.009528000 -0.569378000 0.066762000
1403715348.417143106 0.564006000 -0.127633000 1.657701000 -0.819394000 -0.010302000 -0.569166000 0.067380000
1403715348.422142982 0.564621000 -0.126197000 1.657490000 -0.819484000 -0.011028000 -0.568954000 0.067967000
1403715348.427143335 0.565237000 -0.124779000 1.657249000 -0.819618000 -0.011718000 -0.568676000 0.068576000
1403715348.432142973 0.565853000 -0.123371000 1.656974000 -0.819750000 -0.012423000 -0.568399000 0.069164000
1403715348.437143087 0.566464000 -0.121976000 1.656661000 -0.819923000 -0.013176000 -0.568071000 0.069682000
1403715348.442142963 0.567068000 -0.120605000 1.656312000 -0.820126000 -0.013964000 -0.567701000 0.070155000
1403715348.447143316 0.567679000 -0.119263000 1.655937000 -0.820321000 -0.014759000 -0.567345000 0.070601000
1403715348.452142954 0.568328000 -0.117881000 1.655508000 -0.820598000 -0.015612000 -0.566880000 0.070873000
1403715348.457143068 0.568951000 -0.116559000 1.655076000 -0.820769000 -0.016467000 -0.566574000 0.071148000
1403715348.462142944 0.569580000 -0.115256000 1.654621000 -0.820908000 -0.017261000 -0.566311000 0.071451000
1403715348.467143297 0.570215000 -0.113967000 1.654143000 -0.821034000 -0.018079000 -0.566074000 0.071691000
1403715348.472142935 0.570854000 -0.112697000 1.653634000 -0.821157000 -0.018822000 -0.565837000 0.071970000
1403715348.477143049 0.571493000 -0.111443000 1.653088000 -0.821248000 -0.019522000 -0.565644000 0.072256000
1403715348.482143164 0.572128000 -0.110201000 1.652504000 -0.821374000 -0.020204000 -0.565406000 0.072501000
1403715348.487143040 0.572761000 -0.108971000 1.651878000 -0.821480000 -0.020869000 -0.565193000 0.072786000
1403715348.492142916 0.573406000 -0.107745000 1.651214000 -0.821557000 -0.021547000 -0.565014000 0.073103000
1403715348.497143030 0.574063000 -0.106526000 1.650526000 -0.821638000 -0.022238000 -0.564826000 0.073445000
1403715348.502143145 0.574750000 -0.105259000 1.649763000 -0.821771000 -0.022882000 -0.564558000 0.073775000
1403715348.507143021 0.575417000 -0.104058000 1.649003000 -0.821810000 -0.023482000 -0.564432000 0.074120000
1403715348.512142897 0.576086000 -0.102874000 1.648213000 -0.821843000 -0.024009000 -0.564322000 0.074429000
1403715348.517143011 0.576765000 -0.101701000 1.647394000 -0.821884000 -0.024482000 -0.564203000 0.074721000
1403715348.522143126 0.577456000 -0.100533000 1.646546000 -0.821937000 -0.024948000 -0.564066000 0.075021000
1403715348.527143002 0.578156000 -0.099370000 1.645668000 -0.821983000 -0.025433000 -0.563936000 0.075332000
1403715348.532143116 0.578864000 -0.098213000 1.644757000 -0.822052000 -0.025931000 -0.563767000 0.075675000
1403715348.537143230 0.579583000 -0.097065000 1.643817000 -0.822084000 -0.026438000 -0.563650000 0.076024000
1403715348.542143345 0.580307000 -0.095936000 1.642850000 -0.822156000 -0.026917000 -0.563481000 0.076345000
1403715348.547142982 0.581041000 -0.094836000 1.641867000 -0.822185000 -0.027343000 -0.563374000 0.076657000
1403715348.552143097 0.581822000 -0.093693000 1.640811000 -0.822296000 -0.027757000 -0.563153000 0.076921000
1403715348.557143211 0.582606000 -0.092611000 1.639801000 -0.822308000 -0.028195000 -0.563079000 0.077179000
1403715348.562143087 0.583403000 -0.091536000 1.638766000 -0.822267000 -0.028615000 -0.563080000 0.077458000
1403715348.567142963 0.584212000 -0.090472000 1.637709000 -0.822184000 -0.029028000 -0.563142000 0.077736000
1403715348.572143078 0.585032000 -0.089422000 1.636632000 -0.822085000 -0.029409000 -0.563224000 0.078045000
1403715348.577143192 0.585862000 -0.088389000 1.635533000 -0.821961000 -0.029729000 -0.563340000 0.078389000
1403715348.582143068 0.586700000 -0.087369000 1.634413000 -0.821838000 -0.030026000 -0.563455000 0.078745000
1403715348.587142944 0.587549000 -0.086363000 1.633272000 -0.821717000 -0.030272000 -0.563563000 0.079137000
1403715348.592143297 0.588403000 -0.085365000 1.632106000 -0.821600000 -0.030537000 -0.563667000 0.079514000
1403715348.597143173 0.589259000 -0.084375000 1.630904000 -0.821492000 -0.030793000 -0.563755000 0.079913000
1403715348.602143049 0.590142000 -0.083341000 1.629573000 -0.821466000 -0.031065000 -0.563727000 0.080252000
1403715348.607142925 0.591014000 -0.082361000 1.628291000 -0.821366000 -0.031355000 -0.563808000 0.080594000
1403715348.612143278 0.591892000 -0.081392000 1.626993000 -0.821262000 -0.031593000 -0.563893000 0.080962000
1403715348.617143154 0.592769000 -0.080439000 1.625673000 -0.821145000 -0.031777000 -0.563999000 0.081349000
1403715348.622143030 0.593646000 -0.079499000 1.624321000 -0.821017000 -0.031942000 -0.564113000 0.081782000
1403715348.627142906 0.594523000 -0.078570000 1.622942000 -0.820853000 -0.032042000 -0.564277000 0.082255000
1403715348.632143259 0.595397000 -0.077652000 1.621542000 -0.820673000 -0.032101000 -0.564462000 0.082759000
1403715348.637142897 0.596266000 -0.076743000 1.620126000 -0.820491000 -0.032141000 -0.564648000 0.083287000
1403715348.642143011 0.597132000 -0.075849000 1.618692000 -0.820272000 -0.032160000 -0.564879000 0.083863000
1403715348.647142887 0.597991000 -0.074971000 1.617230000 -0.820070000 -0.032180000 -0.565087000 0.084432000
1403715348.652143240 0.598859000 -0.074056000 1.615647000 -0.819964000 -0.032180000 -0.565157000 0.084979000
1403715348.657143116 0.599697000 -0.073214000 1.614094000 -0.819772000 -0.032152000 -0.565353000 0.085537000
1403715348.662142992 0.600547000 -0.072398000 1.612516000 -0.819594000 -0.032112000 -0.565538000 0.086041000
1403715348.667143345 0.601414000 -0.071601000 1.610924000 -0.819416000 -0.032090000 -0.565723000 0.086524000
1403715348.672143221 0.602290000 -0.070817000 1.609315000 -0.819267000 -0.032134000 -0.565866000 0.086984000
1403715348.677143097 0.603166000 -0.070041000 1.607695000 -0.819126000 -0.032236000 -0.565993000 0.087445000
1403715348.682142973 0.604042000 -0.069280000 1.606063000 -0.818980000 -0.032364000 -0.566128000 0.087894000
1403715348.687143326 0.604929000 -0.068540000 1.604419000 -0.818833000 -0.032461000 -0.566267000 0.088329000
1403715348.692142963 0.605835000 -0.067829000 1.602767000 -0.818703000 -0.032503000 -0.566392000 0.088716000
1403715348.697143078 0.606766000 -0.067143000 1.601107000 -0.818569000 -0.032487000 -0.566531000 0.089078000
1403715348.702142954 0.607754000 -0.066414000 1.599364000 -0.818533000 -0.032461000 -0.566528000 0.089418000
1403715348.707143307 0.608726000 -0.065738000 1.597670000 -0.818402000 -0.032473000 -0.566654000 0.089817000
1403715348.712142944 0.609712000 -0.065070000 1.595974000 -0.818258000 -0.032513000 -0.566789000 0.090266000
1403715348.717143059 0.610708000 -0.064417000 1.594275000 -0.818113000 -0.032565000 -0.566920000 0.090737000
1403715348.722143173 0.611711000 -0.063786000 1.592561000 -0.818001000 -0.032599000 -0.567010000 0.091174000
1403715348.727143288 0.612717000 -0.063182000 1.590827000 -0.817944000 -0.032597000 -0.567026000 0.091582000
1403715348.732142925 0.613722000 -0.062602000 1.589075000 -0.817944000 -0.032565000 -0.566971000 0.091931000
1403715348.737143040 0.614728000 -0.062040000 1.587310000 -0.817962000 -0.032525000 -0.566892000 0.092271000
1403715348.742143154 0.615735000 -0.061490000 1.585543000 -0.817969000 -0.032509000 -0.566825000 0.092633000
1403715348.747143030 0.616748000 -0.060950000 1.583783000 -0.817952000 -0.032562000 -0.566781000 0.093032000
1403715348.752142906 0.617812000 -0.060363000 1.581968000 -0.818000000 -0.032674000 -0.566634000 0.093459000
1403715348.757143021 0.618852000 -0.059823000 1.580214000 -0.817899000 -0.032808000 -0.566695000 0.093924000
1403715348.762143135 0.619903000 -0.059305000 1.578467000 -0.817797000 -0.032935000 -0.566762000 0.094367000
1403715348.767143011 0.620944000 -0.058816000 1.576719000 -0.817675000 -0.033078000 -0.566872000 0.094712000
1403715348.772142887 0.621978000 -0.058350000 1.574959000 -0.817578000 -0.033192000 -0.566957000 0.095000000
1403715348.777143240 0.623020000 -0.057895000 1.573206000 -0.817521000 -0.033328000 -0.566989000 0.095256000
1403715348.782143354 0.624072000 -0.057444000 1.571467000 -0.817473000 -0.033540000 -0.566996000 0.095545000
1403715348.787142992 0.625131000 -0.056996000 1.569735000 -0.817433000 -0.033803000 -0.566983000 0.095875000
1403715348.792143106 0.626196000 -0.056559000 1.568011000 -0.817369000 -0.034108000 -0.566998000 0.096222000
1403715348.797143221 0.627256000 -0.056140000 1.566295000 -0.817289000 -0.034385000 -0.567037000 0.096578000
1403715348.802143097 0.628369000 -0.055702000 1.564517000 -0.817290000 -0.034613000 -0.566961000 0.096927000
1403715348.807142973 0.629427000 -0.055325000 1.562807000 -0.817184000 -0.034774000 -0.567037000 0.097321000
1403715348.812143087 0.630490000 -0.054960000 1.561107000 -0.817027000 -0.034921000 -0.567178000 0.097755000
1403715348.817143202 0.631571000 -0.054605000 1.559420000 -0.816885000 -0.035130000 -0.567295000 0.098196000
1403715348.822143078 0.632657000 -0.054265000 1.557748000 -0.816725000 -0.035446000 -0.567437000 0.098594000
1403715348.827142954 0.633740000 -0.053939000 1.556073000 -0.816581000 -0.035797000 -0.567556000 0.098972000
1403715348.832143307 0.634828000 -0.053632000 1.554396000 -0.816452000 -0.036136000 -0.567661000 0.099307000
1403715348.837143183 0.635920000 -0.053346000 1.552716000 -0.816339000 -0.036482000 -0.567746000 0.099632000
1403715348.842143059 0.637007000 -0.053079000 1.551039000 -0.816230000 -0.036790000 -0.567822000 0.099981000
1403715348.847142935 0.638092000 -0.052832000 1.549375000 -0.816113000 -0.037110000 -0.567905000 0.100346000
1403715348.852143288 0.639259000 -0.052567000 1.547657000 -0.816070000 -0.037458000 -0.567885000 0.100667000
1403715348.857143164 0.640367000 -0.052356000 1.545998000 -0.815914000 -0.037802000 -0.568028000 0.100989000
1403715348.862143040 0.641478000 -0.052176000 1.544341000 -0.815751000 -0.038147000 -0.568186000 0.101290000
1403715348.867142916 0.642580000 -0.052025000 1.542689000 -0.815596000 -0.038479000 -0.568335000 0.101583000
1403715348.872143269 0.643666000 -0.051895000 1.541045000 -0.815484000 -0.038824000 -0.568420000 0.101878000
1403715348.877142906 0.644750000 -0.051778000 1.539406000 -0.815390000 -0.039152000 -0.568472000 0.102207000
1403715348.882143021 0.645843000 -0.051672000 1.537771000 -0.815321000 -0.039509000 -0.568485000 0.102553000
1403715348.887142897 0.646938000 -0.051581000 1.536142000 -0.815257000 -0.039849000 -0.568491000 0.102892000
1403715348.892143250 0.648028000 -0.051512000 1.534518000 -0.815179000 -0.040187000 -0.568521000 0.103223000
1403715348.897142887 0.649114000 -0.051470000 1.532902000 -0.815100000 -0.040497000 -0.568550000 0.103561000
1403715348.902143002 0.650286000 -0.051421000 1.531253000 -0.815126000 -0.040820000 -0.568441000 0.103817000
1403715348.907143354 0.651392000 -0.051423000 1.529653000 -0.815041000 -0.041120000 -0.568492000 0.104087000
1403715348.912143230 0.652501000 -0.051448000 1.528061000 -0.814962000 -0.041430000 -0.568533000 0.104358000
1403715348.917143106 0.653618000 -0.051490000 1.526476000 -0.814898000 -0.041734000 -0.568547000 0.104667000
1403715348.922142982 0.654732000 -0.051546000 1.524896000 -0.814838000 -0.042033000 -0.568549000 0.105000000
1403715348.927143335 0.655839000 -0.051620000 1.523331000 -0.814775000 -0.042343000 -0.568554000 0.105339000
1403715348.932142973 0.656945000 -0.051708000 1.521779000 -0.814709000 -0.042642000 -0.568559000 0.105698000
1403715348.937143087 0.658051000 -0.051813000 1.520233000 -0.814633000 -0.042931000 -0.568580000 0.106058000
1403715348.942142963 0.659145000 -0.051943000 1.518692000 -0.814617000 -0.043220000 -0.568523000 0.106368000
1403715348.947143316 0.660228000 -0.052101000 1.517154000 -0.814602000 -0.043546000 -0.568475000 0.106609000
1403715348.952142954 0.661402000 -0.052254000 1.515588000 -0.814747000 -0.043930000 -0.568212000 0.106741000
1403715348.957143068 0.662510000 -0.052450000 1.514054000 -0.814794000 -0.044392000 -0.568098000 0.106799000
1403715348.962142944 0.663615000 -0.052668000 1.512522000 -0.814841000 -0.044946000 -0.567995000 0.106758000
1403715348.967143297 0.664719000 -0.052907000 1.511002000 -0.814889000 -0.045577000 -0.567895000 0.106654000
1403715348.972142935 0.665837000 -0.053167000 1.509493000 -0.814916000 -0.046204000 -0.567827000 0.106541000
1403715348.977143049 0.666982000 -0.053437000 1.507994000 -0.814906000 -0.046773000 -0.567813000 0.106450000
1403715348.982143164 0.668136000 -0.053722000 1.506507000 -0.814881000 -0.047269000 -0.567808000 0.106448000
1403715348.987143040 0.669291000 -0.054028000 1.505040000 -0.814753000 -0.047664000 -0.567936000 0.106568000
1403715348.992142916 0.670452000 -0.054346000 1.503603000 -0.814588000 -0.047991000 -0.568106000 0.106774000
1403715348.997143030 0.671619000 -0.054680000 1.502193000 -0.814373000 -0.048315000 -0.568345000 0.107003000
1403715349.002143145 0.672888000 -0.055015000 1.500768000 -0.814238000 -0.048666000 -0.568476000 0.107156000
1403715349.007143021 0.674081000 -0.055396000 1.499362000 -0.814024000 -0.048987000 -0.568730000 0.107293000
1403715349.012142897 0.675275000 -0.055803000 1.497955000 -0.813829000 -0.049327000 -0.568968000 0.107356000
1403715349.017143011 0.676474000 -0.056225000 1.496543000 -0.813686000 -0.049699000 -0.569132000 0.107395000
1403715349.022143126 0.677678000 -0.056654000 1.495121000 -0.813579000 -0.050124000 -0.569239000 0.107440000
1403715349.027143002 0.678883000 -0.057087000 1.493695000 -0.813513000 -0.050600000 -0.569280000 0.107505000
1403715349.032143116 0.680084000 -0.057529000 1.492263000 -0.813432000 -0.051098000 -0.569337000 0.107579000
1403715349.037143230 0.681282000 -0.057995000 1.490832000 -0.813368000 -0.051587000 -0.569381000 0.107603000
1403715349.042143345 0.682484000 -0.058495000 1.489406000 -0.813251000 -0.052019000 -0.569514000 0.107572000
1403715349.047142982 0.683687000 -0.059021000 1.487982000 -0.813162000 -0.052419000 -0.569621000 0.107488000
1403715349.052143097 0.684997000 -0.059543000 1.486539000 -0.813186000 -0.052843000 -0.569568000 0.107366000
1403715349.057143211 0.686232000 -0.060084000 1.485132000 -0.813076000 -0.053286000 -0.569696000 0.107310000
1403715349.062143087 0.687464000 -0.060627000 1.483736000 -0.812973000 -0.053793000 -0.569801000 0.107281000
1403715349.067142963 0.688693000 -0.061181000 1.482348000 -0.812879000 -0.054359000 -0.569888000 0.107245000
1403715349.072143078 0.689924000 -0.061757000 1.480966000 -0.812785000 -0.054958000 -0.569979000 0.107169000
1403715349.077143192 0.691154000 -0.062358000 1.479591000 -0.812710000 -0.055544000 -0.570059000 0.107015000
1403715349.082143068 0.692386000 -0.062981000 1.478220000 -0.812619000 -0.056120000 -0.570170000 0.106812000
1403715349.087142944 0.693628000 -0.063617000 1.476862000 -0.812513000 -0.056686000 -0.570303000 0.106613000
1403715349.092143297 0.694869000 -0.064263000 1.475530000 -0.812381000 -0.057292000 -0.570467000 0.106418000
1403715349.097143173 0.696096000 -0.064916000 1.474219000 -0.812158000 -0.057897000 -0.570744000 0.106313000
1403715349.102143049 0.697409000 -0.065567000 1.472895000 -0.812098000 -0.058580000 -0.570777000 0.106207000
1403715349.107142925 0.698646000 -0.066230000 1.471591000 -0.811900000 -0.059244000 -0.571000000 0.106151000
1403715349.112143278 0.699884000 -0.066909000 1.470286000 -0.811714000 -0.059895000 -0.571212000 0.106068000
1403715349.117143154 0.701111000 -0.067614000 1.468967000 -0.811540000 -0.060520000 -0.571414000 0.105965000
1403715349.122143030 0.702324000 -0.068343000 1.467640000 -0.811371000 -0.061099000 -0.571610000 0.105865000
1403715349.127142906 0.703522000 -0.069090000 1.466321000 -0.811207000 -0.061648000 -0.571794000 0.105814000
1403715349.132143259 0.704710000 -0.069844000 1.465014000 -0.811053000 -0.062159000 -0.571947000 0.105871000
1403715349.137142897 0.705897000 -0.070598000 1.463716000 -0.810885000 -0.062656000 -0.572104000 0.106016000
1403715349.142143011 0.707090000 -0.071361000 1.462419000 -0.810718000 -0.063140000 -0.572252000 0.106206000
1403715349.147142887 0.708282000 -0.072147000 1.461122000 -0.810555000 -0.063629000 -0.572399000 0.106369000
1403715349.152143240 0.709573000 -0.072955000 1.459818000 -0.810534000 -0.064068000 -0.572359000 0.106471000
1403715349.157143116 0.710790000 -0.073789000 1.458532000 -0.810407000 -0.064504000 -0.572487000 0.106488000
1403715349.162142992 0.712007000 -0.074635000 1.457242000 -0.810277000 -0.064976000 -0.572623000 0.106457000
1403715349.167143345 0.713223000 -0.075484000 1.455953000 -0.810133000 -0.065504000 -0.572772000 0.106422000
1403715349.172143221 0.714432000 -0.076339000 1.454683000 -0.809966000 -0.066090000 -0.572947000 0.106400000
1403715349.177143097 0.715635000 -0.077202000 1.453432000 -0.809770000 -0.066708000 -0.573154000 0.106385000
1403715349.182142973 0.716843000 -0.078079000 1.452186000 -0.809537000 -0.067310000 -0.573415000 0.106380000
1403715349.187143326 0.718058000 -0.078976000 1.450949000 -0.809319000 -0.067843000 -0.573658000 0.106392000
1403715349.192142963 0.719279000 -0.079891000 1.449715000 -0.809068000 -0.068279000 -0.573956000 0.106417000
1403715349.197143078 0.720499000 -0.080824000 1.448486000 -0.808846000 -0.068667000 -0.574221000 0.106429000
1403715349.202142954 0.721812000 -0.081765000 1.447243000 -0.808720000 -0.069057000 -0.574344000 0.106449000
1403715349.207143307 0.723047000 -0.082712000 1.446021000 -0.808519000 -0.069425000 -0.574567000 0.106538000
1403715349.212142944 0.724274000 -0.083667000 1.444791000 -0.808341000 -0.069869000 -0.574750000 0.106612000
1403715349.217143059 0.725489000 -0.084629000 1.443551000 -0.808174000 -0.070328000 -0.574910000 0.106713000
1403715349.222143173 0.726700000 -0.085602000 1.442313000 -0.808006000 -0.070790000 -0.575073000 0.106804000
1403715349.227143288 0.727912000 -0.086587000 1.441081000 -0.807841000 -0.071227000 -0.575236000 0.106889000
1403715349.232142925 0.729121000 -0.087579000 1.439851000 -0.807669000 -0.071630000 -0.575411000 0.106971000
1403715349.237143040 0.730321000 -0.088582000 1.438633000 -0.807473000 -0.072008000 -0.575622000 0.107069000
1403715349.242143154 0.731507000 -0.089598000 1.437433000 -0.807278000 -0.072369000 -0.575831000 0.107172000
1403715349.247143030 0.732689000 -0.090625000 1.436237000 -0.807059000 -0.072734000 -0.576071000 0.107286000
1403715349.252142906 0.733963000 -0.091677000 1.435036000 -0.806976000 -0.073092000 -0.576116000 0.107410000
1403715349.257143021 0.735157000 -0.092736000 1.433865000 -0.806716000 -0.073427000 -0.576405000 0.107587000
1403715349.262143135 0.736340000 -0.093812000 1.432699000 -0.806501000 -0.073734000 -0.576632000 0.107773000
1403715349.267143011 0.737515000 -0.094903000 1.431541000 -0.806294000 -0.074009000 -0.576848000 0.107980000
1403715349.272142887 0.738687000 -0.096006000 1.430389000 -0.806069000 -0.074249000 -0.577084000 0.108237000
1403715349.277143240 0.739858000 -0.097117000 1.429246000 -0.805826000 -0.074484000 -0.577338000 0.108529000
1403715349.282143354 0.741024000 -0.098239000 1.428113000 -0.805568000 -0.074694000 -0.577615000 0.108827000
1403715349.287142992 0.742182000 -0.099380000 1.426987000 -0.805292000 -0.074917000 -0.577925000 0.109070000
1403715349.292143106 0.743335000 -0.100537000 1.425862000 -0.805024000 -0.075136000 -0.578232000 0.109275000
1403715349.297143221 0.744487000 -0.101708000 1.424734000 -0.804765000 -0.075360000 -0.578531000 0.109446000
1403715349.302143097 0.745729000 -0.102911000 1.423591000 -0.804663000 -0.075569000 -0.578613000 0.109609000
1403715349.307142973 0.746907000 -0.104114000 1.422469000 -0.804463000 -0.075768000 -0.578827000 0.109810000
1403715349.312143087 0.748082000 -0.105322000 1.421346000 -0.804211000 -0.075972000 -0.579104000 0.110053000
1403715349.317143202 0.749247000 -0.106536000 1.420224000 -0.804035000 -0.076217000 -0.579279000 0.110254000
1403715349.322143078 0.750408000 -0.107762000 1.419094000 -0.803851000 -0.076526000 -0.579470000 0.110376000
1403715349.327142954 0.751572000 -0.109004000 1.417955000 -0.803710000 -0.076891000 -0.579613000 0.110395000
1403715349.332143307 0.752730000 -0.110268000 1.416807000 -0.803587000 -0.077293000 -0.579744000 0.110326000
1403715349.337143183 0.753873000 -0.111548000 1.415645000 -0.803469000 -0.077688000 -0.579873000 0.110232000
1403715349.342143059 0.754999000 -0.112838000 1.414477000 -0.803368000 -0.078072000 -0.579978000 0.110145000
1403715349.347142935 0.756110000 -0.114135000 1.413316000 -0.803266000 -0.078410000 -0.580079000 0.110115000
1403715349.352143288 0.757295000 -0.115461000 1.412150000 -0.803259000 -0.078726000 -0.580047000 0.110100000
1403715349.357143164 0.758413000 -0.116777000 1.411009000 -0.803090000 -0.078990000 -0.580239000 0.110135000
1403715349.362143040 0.759522000 -0.118099000 1.409872000 -0.802841000 -0.079302000 -0.580543000 0.110125000
1403715349.367142916 0.760622000 -0.119430000 1.408742000 -0.802580000 -0.079579000 -0.580865000 0.110132000
1403715349.372143269 0.761704000 -0.120774000 1.407620000 -0.802307000 -0.079867000 -0.581206000 0.110116000
1403715349.377142906 0.762774000 -0.122131000 1.406503000 -0.802013000 -0.080166000 -0.581577000 0.110084000
1403715349.382143021 0.763843000 -0.123504000 1.405384000 -0.801755000 -0.080482000 -0.581906000 0.109988000
1403715349.387142897 0.764914000 -0.124895000 1.404249000 -0.801513000 -0.080804000 -0.582226000 0.109833000
1403715349.392143250 0.765985000 -0.126302000 1.403086000 -0.801336000 -0.081130000 -0.582461000 0.109634000
1403715349.397142887 0.767046000 -0.127719000 1.401906000 -0.801193000 -0.081454000 -0.582651000 0.109435000
1403715349.402143002 0.768165000 -0.129174000 1.400706000 -0.801220000 -0.081806000 -0.582606000 0.109204000
1403715349.407143354 0.769212000 -0.130623000 1.399513000 -0.801144000 -0.082168000 -0.582694000 0.109017000
1403715349.412143230 0.770253000 -0.132091000 1.398318000 -0.801095000 -0.082483000 -0.582748000 0.108853000
1403715349.417143106 0.771287000 -0.133569000 1.397115000 -0.801044000 -0.082799000 -0.582811000 0.108651000
1403715349.422142982 0.772307000 -0.135055000 1.395904000 -0.800963000 -0.083072000 -0.582924000 0.108433000
1403715349.427143335 0.773314000 -0.136548000 1.394700000 -0.800859000 -0.083352000 -0.583070000 0.108200000
1403715349.432142973 0.774313000 -0.138046000 1.393513000 -0.800747000 -0.083617000 -0.583223000 0.108000000
1403715349.437143087 0.775307000 -0.139546000 1.392340000 -0.800633000 -0.083905000 -0.583377000 0.107794000
1403715349.442142963 0.776296000 -0.141049000 1.391166000 -0.800542000 -0.084177000 -0.583493000 0.107631000
1403715349.447143316 0.777277000 -0.142560000 1.389970000 -0.800461000 -0.084427000 -0.583597000 0.107471000
1403715349.452142954 0.778321000 -0.144118000 1.388742000 -0.800520000 -0.084622000 -0.583518000 0.107298000
1403715349.457143068 0.779286000 -0.145659000 1.387507000 -0.800472000 -0.084786000 -0.583591000 0.107136000
1403715349.462142944 0.780243000 -0.147203000 1.386287000 -0.800435000 -0.084942000 -0.583647000 0.106978000
1403715349.467143297 0.781200000 -0.148747000 1.385095000 -0.800401000 -0.085086000 -0.583700000 0.106827000
1403715349.472142935 0.782153000 -0.150292000 1.383909000 -0.800293000 -0.085289000 -0.583854000 0.106638000
1403715349.477143049 0.783097000 -0.151843000 1.382720000 -0.800217000 -0.085503000 -0.583969000 0.106404000
1403715349.482143164 0.784025000 -0.153402000 1.381528000 -0.800119000 -0.085740000 -0.584119000 0.106134000
1403715349.487143040 0.784940000 -0.154969000 1.380332000 -0.800017000 -0.085981000 -0.584275000 0.105852000
1403715349.492142916 0.785846000 -0.156537000 1.379139000 -0.799926000 -0.086242000 -0.584416000 0.105546000
1403715349.497143030 0.786746000 -0.158106000 1.377951000 -0.799857000 -0.086515000 -0.584524000 0.105244000
1403715349.502143145 0.787714000 -0.159710000 1.376749000 -0.799898000 -0.086823000 -0.584481000 0.104916000
1403715349.507143021 0.788610000 -0.161284000 1.375537000 -0.799854000 -0.087133000 -0.584547000 0.104624000
1403715349.512142897 0.789498000 -0.162857000 1.374303000 -0.799832000 -0.087462000 -0.584581000 0.104327000
1403715349.517143011 0.790378000 -0.164437000 1.373037000 -0.799848000 -0.087790000 -0.584561000 0.104044000
1403715349.522143126 0.791248000 -0.166025000 1.371751000 -0.799888000 -0.088120000 -0.584507000 0.103765000
1403715349.527143002 0.792099000 -0.167619000 1.370457000 -0.799965000 -0.088409000 -0.584397000 0.103539000
1403715349.532143116 0.792930000 -0.169219000 1.369155000 -0.800054000 -0.088679000 -0.584272000 0.103330000
1403715349.537143230 0.793751000 -0.170818000 1.367851000 -0.800160000 -0.088944000 -0.584118000 0.103152000
1403715349.542143345 0.794565000 -0.172412000 1.366551000 -0.800269000 -0.089216000 -0.583951000 0.103021000
1403715349.547142982 0.795377000 -0.174001000 1.365260000 -0.800379000 -0.089523000 -0.583775000 0.102898000
1403715349.552143097 0.796259000 -0.175627000 1.363961000 -0.800583000 -0.089857000 -0.583469000 0.102739000
1403715349.557143211 0.797073000 -0.177229000 1.362664000 -0.800672000 -0.090219000 -0.583319000 0.102582000
1403715349.562143087 0.797871000 -0.178833000 1.361356000 -0.800752000 -0.090577000 -0.583179000 0.102445000
1403715349.567142963 0.798660000 -0.180436000 1.360045000 -0.800825000 -0.090932000 -0.583042000 0.102337000
1403715349.572143078 0.799441000 -0.182041000 1.358735000 -0.800896000 -0.091259000 -0.582905000 0.102273000
1403715349.577143192 0.800212000 -0.183644000 1.357426000 -0.800911000 -0.091592000 -0.582841000 0.102229000
1403715349.582143068 0.800970000 -0.185243000 1.356124000 -0.800961000 -0.091942000 -0.582725000 0.102184000
1403715349.587142944 0.801707000 -0.186842000 1.354824000 -0.801018000 -0.092328000 -0.582592000 0.102143000
1403715349.592143297 0.802418000 -0.188446000 1.353519000 -0.801062000 -0.092726000 -0.582473000 0.102120000
1403715349.597143173 0.803108000 -0.190054000 1.352211000 -0.801119000 -0.093144000 -0.582329000 0.102107000
1403715349.602143049 0.803853000 -0.191700000 1.350891000 -0.801291000 -0.093563000 -0.582028000 0.102086000
1403715349.607142925 0.804533000 -0.193320000 1.349574000 -0.801378000 -0.093980000 -0.581842000 0.102087000
1403715349.612143278 0.805202000 -0.194941000 1.348255000 -0.801482000 -0.094388000 -0.581628000 0.102113000
1403715349.617143154 0.805861000 -0.196563000 1.346937000 -0.801568000 -0.094784000 -0.581434000 0.102178000
1403715349.622143030 0.806516000 -0.198189000 1.345635000 -0.801637000 -0.095176000 -0.581259000 0.102265000
1403715349.627142906 0.807165000 -0.199818000 1.344350000 -0.801675000 -0.095569000 -0.581123000 0.102372000
1403715349.632143259 0.807802000 -0.201446000 1.343073000 -0.801692000 -0.095967000 -0.581013000 0.102499000
